categories,latitude,longitude,display_phone,phone,unique_id,unique_alias,image_url,is_closed,location,name,price,rating,recommended_review_count,unrecommended_review_count,url,transactions
"[{'alias': 'mexican', 'title': 'Mexican'}]",47.75524,-122.15351,(425) 481-6907,+14254816907,AvuhQM18qobvPIVcWMRuMQ,taco-time-nw-woodinville-2,https://s3-media2.fl.yelpcdn.com/bphoto/Um91Nw6ilBQ8lZ7rXbZ6YA/o.jpg,False,"{'address1': '13912 NE 175th St', 'address2': '', 'address3': '', 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['13912 NE 175th St', 'Woodinville, WA 98072']}",Taco Time NW,$,3.5,59,10,https://www.yelp.com/biz/taco-time-nw-woodinville-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'persian', 'title': 'Persian/Iranian'}]",47.7056408,-122.175747,(425) 820-8080,+14258208080,pn27yd1E9h-9gsNyCYGGTw,rumi-restaurant-kirkland,https://s3-media3.fl.yelpcdn.com/bphoto/QHOYIuH7sOghTO0bT5sMHw/o.jpg,False,"{'address1': '11729 124th Ave NE', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['11729 124th Ave NE', 'Kirkland, WA 98034']}",Rumi Restaurant,$$,3.0,105,26,https://www.yelp.com/biz/rumi-restaurant-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'japanese', 'title': 'Japanese'}]",47.7686958312988,-122.186141967773,(425) 489-2901,+14254892901,-VNt5j-Dyhk8CNv2zpEsXQ,teriyaki-etc-bothell,https://s3-media1.fl.yelpcdn.com/bphoto/FBgzEZoI8m8FRaske3CUtQ/o.jpg,False,"{'address1': '11511 NE 195th St', 'address2': '', 'address3': '', 'city': 'Bothell', 'zip_code': '98011', 'country': 'US', 'state': 'WA', 'display_address': ['11511 NE 195th St', 'Bothell, WA 98011']}",Teriyaki Etc,$,3.0,100,18,https://www.yelp.com/biz/teriyaki-etc-bothell?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",47.703572552725966,-122.17820137878613,(425) 828-0716,+14258280716,17cVzGRDrJRhoBJOMJ55jA,sharis-cafe-and-pies-kirkland,https://s3-media2.fl.yelpcdn.com/bphoto/2MiASGuJxCHnlMcSGWXhqw/o.jpg,False,"{'address1': '12207 NE 116th St', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['12207 NE 116th St', 'Kirkland, WA 98034']}",Shari's Cafe and Pies,$$,3.0,190,34,https://www.yelp.com/biz/sharis-cafe-and-pies-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'chinese', 'title': 'Chinese'}]",47.71228,-122.17613,(425) 823-3771,+14258233771,XPxx41Ppm4bbe_flQnq_bA,alta-healthy-cafe-kirkland-2,https://s3-media4.fl.yelpcdn.com/bphoto/jxi5uNjsSsPEE1GlStJOiQ/o.jpg,False,"{'address1': '12233 Totem Lake Way', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['12233 Totem Lake Way', 'Kirkland, WA 98034']}",Alta Healthy Cafe,$$,4.0,318,38,https://www.yelp.com/biz/alta-healthy-cafe-kirkland-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",47.709997,-122.170928,(425) 821-7717,+14258217717,ZoYASA3opEGtk63_IcZjkw,lucky-7-bar-and-grill-kirkland,https://s3-media2.fl.yelpcdn.com/bphoto/ntmc-f6UtNtdn_1lfFBQnA/o.jpg,False,"{'address1': '12715 NE 124th St', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['12715 NE 124th St', 'Kirkland, WA 98034']}",Lucky 7 Bar and Grill,$$,3.0,102,21,https://www.yelp.com/biz/lucky-7-bar-and-grill-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]",47.711865848767935,-122.18184173667348,(425) 243-4840,+14252434840,Z-29iRl_eeiZPD6EbEETng,mod-pizza-kirkland,https://s3-media3.fl.yelpcdn.com/bphoto/Xk4haAB3Uw3vbRHkluUm1Q/o.jpg,False,"{'address1': '12530 Totem Lake Blvd', 'address2': 'STE 124', 'address3': None, 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['12530 Totem Lake Blvd', 'STE 124', 'Kirkland, WA 98034']}",MOD Pizza,$$,3.0,98,9,https://www.yelp.com/biz/mod-pizza-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'pizza', 'title': 'Pizza'}]",47.75174006432768,-122.15921167060674,(425) 893-8646,+14258938646,L0LLPVT-7G6_m0a2tUDQqw,zeeks-pizza-woodinville-2,https://s3-media3.fl.yelpcdn.com/bphoto/-Rf8uEY84dPw5uvDL-ptTw/o.jpg,False,"{'address1': '17255 135th Ave NE', 'address2': 'Ste 1060', 'address3': None, 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['17255 135th Ave NE', 'Ste 1060', 'Woodinville, WA 98072']}",Zeeks Pizza,$$,3.0,73,13,https://www.yelp.com/biz/zeeks-pizza-woodinville-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",47.71280343425096,-122.1794216046357,(425) 242-3224,+14252423224,U3MR4Eci7Eurq_o7niOEFg,stack-571-burger-and-whiskey-bar-kirkland-kirkland,https://s3-media3.fl.yelpcdn.com/bphoto/gHlXjmR0fBNZzI2KaVebNQ/o.jpg,False,"{'address1': '12540 120th Ave NE', 'address2': 'Ste 126', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['12540 120th Ave NE', 'Ste 126', 'Kirkland, WA 98034']}",Stack 571 Burger and Whiskey Bar - Kirkland,$$,3.5,52,4,https://www.yelp.com/biz/stack-571-burger-and-whiskey-bar-kirkland-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",47.7546853655789,-122.156002144343,(425) 482-7966,+14254827966,0KqQxNoqQKf7xVZ6Fea0Bg,panera-bread-woodinville,https://s3-media2.fl.yelpcdn.com/bphoto/iPgBkPJYLkNr8vWd3_VQTg/o.jpg,False,"{'address1': '13780 NE 175th St', 'address2': 'Suite 12', 'address3': '', 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['13780 NE 175th St', 'Suite 12', 'Woodinville, WA 98072']}",Panera Bread,$,3.0,102,10,https://www.yelp.com/biz/panera-bread-woodinville?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",47.7547302246094,-122.155723571777,(425) 626-2820,+14256262820,HXJ67Jupeq_6cgqb1tcJdg,pono-plates-woodinville,https://s3-media4.fl.yelpcdn.com/bphoto/E2hnhDJLYaUD4TgcrPwYuQ/o.jpg,False,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['Woodinville, WA 98072']}",Pono Plates,,4.5,13,1,https://www.yelp.com/biz/pono-plates-woodinville?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",47.75502,-122.15043,(425) 209-1604,+14252091604,wNBxY5CTV0b5ZoS6OhWnkw,freshii-woodinville-3,https://s3-media1.fl.yelpcdn.com/bphoto/AWStC_zJqTip6czKdJMpfA/o.jpg,False,"{'address1': '14184 NE Woodinville Duvall Rd', 'address2': None, 'address3': '', 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['14184 NE Woodinville Duvall Rd', 'Woodinville, WA 98072']}",Freshii,,3.5,39,9,https://www.yelp.com/biz/freshii-woodinville-3?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",47.7310911,-122.1401619,(425) 892-7012,+14258927012,vsQ4OdZUmqrNFZp4nPPHUw,pablo-y-pablo-woodinville,https://s3-media1.fl.yelpcdn.com/bphoto/0f4qN5MkNkpp6SQhk5KlJg/o.jpg,False,"{'address1': '14481 Redmond', 'address2': '', 'address3': None, 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['14481 Redmond', 'Woodinville, WA 98072']}",Pablo y Pablo,,3.5,53,3,https://www.yelp.com/biz/pablo-y-pablo-woodinville?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'casinos', 'title': 'Casinos'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",47.73198717716713,-122.17295070546689,(425) 821-2222,+14258212222,eTggORcXJncIe9KTh8PNSQ,caribbean-cardroom-kirkland-kirkland-2,https://s3-media3.fl.yelpcdn.com/bphoto/8gCd0VygPVw8FmrS2bLHgg/o.jpg,False,"{'address1': '12526 NE 144th St', 'address2': None, 'address3': 'Play Maverick', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['12526 NE 144th St', 'Play Maverick', 'Kirkland, WA 98034']}",Caribbean Cardroom - Kirkland,$,3.0,49,15,https://www.yelp.com/biz/caribbean-cardroom-kirkland-kirkland-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]",47.713071706322815,-122.17936749585444,,,-p1XoqbhTXdNNcs_MawCsg,bok-a-bok-fried-chicken-kirkland,https://s3-media4.fl.yelpcdn.com/bphoto/Fcw0DFiwNm0OU8H1uJm1CA/o.jpg,False,"{'address1': '120th Ave NE', 'address2': 'Ste 150', 'address3': None, 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['120th Ave NE', 'Ste 150', 'Kirkland, WA 98034']}",Bok a Bok Fried Chicken,$$,3.0,72,6,https://www.yelp.com/biz/bok-a-bok-fried-chicken-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",47.754726,-122.155815,(425) 527-0137,+14255270137,8cBRlrafvfbKFDT8NbVtcg,chipotle-mexican-grill-woodinville-2,https://s3-media1.fl.yelpcdn.com/bphoto/dSE4MXWlNxvZI7M65_Mapg/o.jpg,False,"{'address1': '13780 NE 175th St', 'address2': 'Ste 104', 'address3': '', 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['13780 NE 175th St', 'Ste 104', 'Woodinville, WA 98072']}",Chipotle Mexican Grill,$,2.5,141,22,https://www.yelp.com/biz/chipotle-mexican-grill-woodinville-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]",47.75363,-122.15381,(425) 419-4662,+14254194662,Vhr8ZUD0zSKolR1HDr5O3g,jersey-mikes-subs-woodinville,https://s3-media3.fl.yelpcdn.com/bphoto/I7P3PBEnbwZV-glXYMelmg/o.jpg,False,"{'address1': '17321 140th Ave NE', 'address2': '', 'address3': '', 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['17321 140th Ave NE', 'Woodinville, WA 98072']}",Jersey Mike's Subs,$,3.5,50,5,https://www.yelp.com/biz/jersey-mikes-subs-woodinville?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'japanese', 'title': 'Japanese'}]",47.71002,-122.17069,(425) 821-9991,+14258219991,XEnhVfeLJKqZTVfsSgHRBQ,himitsu-teriyaki-kirkland,https://s3-media4.fl.yelpcdn.com/bphoto/5QwoYrzfR2riWQ_Mkm5YKQ/o.jpg,False,"{'address1': '12719 NE 124th St', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['12719 NE 124th St', 'Kirkland, WA 98034']}",Himitsu Teriyaki,$,3.5,40,4,https://www.yelp.com/biz/himitsu-teriyaki-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}]",47.7116,-122.19006,(425) 825-7272,+14258257272,kt3nZlQecIRtgyyZXkpFYQ,papa-murphys-kirkland,https://s3-media2.fl.yelpcdn.com/bphoto/ZU4vkDYkC1Yh69o3zbFNNg/o.jpg,False,"{'address1': '11312 NE 124th St', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['11312 NE 124th St', 'Kirkland, WA 98034']}",Papa Murphy's,$$,3.0,51,11,https://www.yelp.com/biz/papa-murphys-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",47.71454,-122.18356,,,vuxb2kh_O175R54elSbf-g,evergreen-blendz-kirkland-2,https://s3-media1.fl.yelpcdn.com/bphoto/G5cmmdYJkYaDxhWzwdHGow/o.jpg,False,"{'address1': '11811 NE 128th St', 'address2': '', 'address3': None, 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['11811 NE 128th St', 'Kirkland, WA 98034']}",Evergreen Blendz,,5.0,7,0,https://www.yelp.com/biz/evergreen-blendz-kirkland-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",47.713508,-122.182358,(425) 968-2068,+14259682068,F2fFAakFaVURZO3Hqc2ehg,panda-express-kirkland,https://s3-media2.fl.yelpcdn.com/bphoto/eBY6cOKvFA12JpBCafZx9w/o.jpg,False,"{'address1': '12632 Totem Lake Blvd. Ne', 'address2': 'Ste. 140', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['12632 Totem Lake Blvd. Ne', 'Ste. 140', 'Kirkland, WA 98034']}",Panda Express,,4.0,22,4,https://www.yelp.com/biz/panda-express-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",47.71264,-122.17824,(425) 216-3536,+14252163536,d__CwsxSGpegOuZoU7rYeg,pressed-kirkland,https://s3-media3.fl.yelpcdn.com/bphoto/EBq_hWF5eCLnFTH-oziDXA/o.jpg,False,"{'address1': '12540 120th Ave NE', 'address2': 'Ste 112', 'address3': None, 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['12540 120th Ave NE', 'Ste 112', 'Kirkland, WA 98034']}",Pressed,,4.5,11,1,https://www.yelp.com/biz/pressed-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",47.75480273257379,-122.15579700761387,(425) 420-1056,+14254201056,jNXD5Brd8pVm4PyM5JYEog,jimmy-johns-woodinville,https://s3-media2.fl.yelpcdn.com/bphoto/r2tq3h8nkUu3lklMeizcdA/o.jpg,False,"{'address1': '13780 NE 175th St', 'address2': 'Ste.106', 'address3': '', 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['13780 NE 175th St', 'Ste.106', 'Woodinville, WA 98072']}",Jimmy John's,$,3.0,52,9,https://www.yelp.com/biz/jimmy-johns-woodinville?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",47.75472407839498,-122.15497971757652,(425) 531-8001,+14255318001,ZrsjEnhATX4haUqrxSWomw,jamba-woodinville,https://s3-media1.fl.yelpcdn.com/bphoto/Q5KLjBsKd9ZC8FdaX__5mA/o.jpg,False,"{'address1': '13804 NE 175th St', 'address2': '', 'address3': '', 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['13804 NE 175th St', 'Woodinville, WA 98072']}",Jamba,$,2.5,62,5,https://www.yelp.com/biz/jamba-woodinville?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",47.7567414,-122.1543232,(425) 485-8842,+14254858842,RK_PYzPE1P3rNf-pkzw54w,qdoba-mexican-eats-woodinville,https://s3-media3.fl.yelpcdn.com/bphoto/uUjUehyUtWOXsd4lSFgn0Q/o.jpg,False,"{'address1': '17744 Garden Way NE', 'address2': 'Ste 120', 'address3': '', 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['17744 Garden Way NE', 'Ste 120', 'Woodinville, WA 98072']}",QDOBA Mexican Eats,$,2.5,93,12,https://www.yelp.com/biz/qdoba-mexican-eats-woodinville?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}]",47.7571732,-122.1652997,(425) 483-3688,+14254833688,32OYRNFxCCQYDu3nSB0E8w,dairy-queen-grill-and-chill-woodinville,https://s3-media4.fl.yelpcdn.com/bphoto/1LEJfqXIKpTxsbCDKZFKIA/o.jpg,False,"{'address1': '17831 131st Ave NE', 'address2': '', 'address3': '', 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['17831 131st Ave NE', 'Woodinville, WA 98072']}",Dairy Queen Grill & Chill,$,2.5,69,13,https://www.yelp.com/biz/dairy-queen-grill-and-chill-woodinville?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'japanese', 'title': 'Japanese'}]",47.730102,-122.17449,(425) 814-8323,+14258148323,BUNltJB8id7LBBgSRKuKpA,manna-teriyaki-kirkland,https://s3-media4.fl.yelpcdn.com/bphoto/9Gnu6rfpimViOiCirSpNnQ/o.jpg,False,"{'address1': '14308 124th Ave NE', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['14308 124th Ave NE', 'Kirkland, WA 98034']}",Manna Teriyaki,$,2.5,43,1,https://www.yelp.com/biz/manna-teriyaki-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'cafes', 'title': 'Cafes'}]",47.7150688149983,-122.178416206412,(425) 899-3000,+14258993000,HfMKPMKToLDY0rpDBWUf8Q,cafe-128-kirkland,https://s3-media3.fl.yelpcdn.com/bphoto/xNMLa3_kFlulaxe1DCpQzQ/o.jpg,False,"{'address1': '12333 NE 130th Ln', 'address2': '', 'address3': 'Evergreen Hospital Medical Center', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['12333 NE 130th Ln', 'Evergreen Hospital Medical Center', 'Kirkland, WA 98034']}",Cafe 128,$,4.0,12,1,https://www.yelp.com/biz/cafe-128-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",47.704742,-122.175683,(425) 821-9333,+14258219333,9bBIHUEh7nm7irNVzIaCug,taco-bell-kirkland,https://s3-media3.fl.yelpcdn.com/bphoto/CTjeugzluslrK1SKmGNijw/o.jpg,False,"{'address1': '11624 124th NE', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['11624 124th NE', 'Kirkland, WA 98034']}",Taco Bell,$,2.5,97,22,https://www.yelp.com/biz/taco-bell-kirkland?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",47.7109118390361,-122.187002890885,(425) 821-8703,+14258218703,WxyJIAdAj1r4TGL2yrZPSQ,wendys-kirkland-2,https://s3-media3.fl.yelpcdn.com/bphoto/opxEjiReoQahRh4kveBxyQ/o.jpg,False,"{'address1': '11525 Ne 124Th Street', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['11525 Ne 124Th Street', 'Kirkland, WA 98034']}",Wendy's,$,2.5,53,8,https://www.yelp.com/biz/wendys-kirkland-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}]",47.761269,-122.175765,(425) 483-5555,+14254835555,64jqz62HJFappdQZyJGvsQ,garlic-jims-famous-gourmet-pizza-bothell,https://s3-media4.fl.yelpcdn.com/bphoto/dch2JVeFrG2Zkht6o1H6nw/o.jpg,False,"{'address1': '18404 120th Ave NE', 'address2': None, 'address3': '', 'city': 'Bothell', 'zip_code': '98011', 'country': 'US', 'state': 'WA', 'display_address': ['18404 120th Ave NE', 'Bothell, WA 98011']}",Garlic Jim's Famous Gourmet Pizza,$$,2.5,60,15,https://www.yelp.com/biz/garlic-jims-famous-gourmet-pizza-bothell?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
